Date,Frame,Class2,Condition
May27-28,5065,0,Clear
May27-28,5070,0,Clear
May27-28,5075,0,Clear
May27-28,5080,0,Clear
May27-28,5085,0,Clear
May27-28,5090,0,Clear
May27-28,5095,0,Clear
May27-28,5100,0,Clear
May27-28,5105,0,Clear
May27-28,5110,0,Clear
May27-28,5115,0,Clear
May27-28,5120,0,Clear
May27-28,5125,0,Clear
May27-28,5130,0,Clear
May27-28,5135,0,Clear
May27-28,5140,0,Clear
May27-28,5145,0,Clear
May27-28,5150,0,Clear
May27-28,5155,0,Clear
May27-28,5160,0,Clear
May27-28,5165,0,Clear
May27-28,5170,0,Clear
May27-28,5175,0,Clear
May27-28,5180,0,Clear
May27-28,5185,0,Clear
May27-28,5190,0,Clear
May27-28,5195,0,Clear
May27-28,5200,0,Clear
May27-28,5205,0,Clear
May27-28,5210,0,Clear
May27-28,5215,0,Clear
May27-28,5220,0,Clear
May27-28,5225,0,Clear
May27-28,5230,0,Clear
May27-28,5235,0,Clear
May27-28,5240,0,Clear
May27-28,5245,0,Clear
May27-28,5250,0,Clear
May27-28,5255,0,Clear
May27-28,5260,0,Clear
May27-28,5265,0,Clear
May27-28,5270,0,Clear
May27-28,5275,0,Clear
May27-28,5280,0,Clear
May27-28,5285,0,Clear
May27-28,5290,0,Clear
May27-28,5295,0,Clear
May27-28,5300,0,Clear
May27-28,5305,0,Clear
May27-28,5310,0,Clear
May27-28,5315,0,Clear
May27-28,5320,0,Clear
May27-28,5325,0,Clear
May27-28,5330,0,Clear
May27-28,5335,0,Clear
May27-28,5340,0,Clear
May27-28,5345,0,Clear
May27-28,5350,0,Clear
May27-28,5455,1,Cloudy/sunrise
May27-28,5460,1,Cloudy/sunrise
May27-28,5465,1,Cloudy/sunrise
May27-28,5470,1,Cloudy/sunrise
May27-28,5475,1,Cloudy/sunrise
May27-28,5480,1,Cloudy/sunrise
May27-28,5485,1,Cloudy/sunrise
May27-28,5490,1,Cloudy/sunrise
May27-28,5495,1,Cloudy/sunrise
May27-28,5500,1,Cloudy/sunrise
May27-28,5505,1,Cloudy/sunrise
May27-28,5510,1,Cloudy/sunrise
May27-28,5515,1,Cloudy/sunrise
May27-28,5520,1,Cloudy/sunrise
May27-28,5525,1,Cloudy/sunrise
May27-28,5530,1,Cloudy/sunrise
May27-28,5535,1,Cloudy/sunrise
May27-28,5540,1,Cloudy/sunrise
May27-28,5545,1,Cloudy/sunrise
May27-28,5550,1,Cloudy/sunrise
May27-28,5555,1,Cloudy/sunrise
May27-28,5560,1,Cloudy/sunrise
May27-28,5565,1,Cloudy/sunrise
May27-28,5570,1,Cloudy/sunrise
May27-28,5575,1,Cloudy/sunrise
May27-28,5580,1,Cloudy/sunrise
May27-28,5585,1,Cloudy/sunrise
May27-28,5590,1,Cloudy/sunrise
May27-28,5595,1,Cloudy/sunrise
May27-28,5600,1,Cloudy/sunrise
May27-28,5605,1,Cloudy/sunrise
May27-28,5610,1,Cloudy/sunrise
May27-28,5615,1,Cloudy/sunrise
May27-28,5620,1,Cloudy/sunrise
May27-28,5625,1,Cloudy/sunrise
May27-28,5630,1,Cloudy/sunrise
May27-28,5635,1,Cloudy/sunrise
May27-28,5640,1,Cloudy/sunrise
May27-28,5645,1,Cloudy/sunrise
May27-28,5650,1,Cloudy/sunrise
May27-28,5655,1,Cloudy/sunrise
May27-28,5660,1,Cloudy/sunrise
May27-28,5665,1,Cloudy/sunrise
May27-28,5670,1,Cloudy/sunrise
May27-28,5675,1,Cloudy/sunrise
May27-28,5680,1,Cloudy/sunrise
May27-28,5685,1,Cloudy/sunrise
May27-28,5690,1,Cloudy/sunrise
May27-28,5695,1,Cloudy/sunrise
May27-28,5700,1,Cloudy/sunrise
May27-28,5705,1,Cloudy/sunrise
May27-28,5710,1,Cloudy/sunrise
May27-28,5715,1,Cloudy/sunrise
May27-28,5720,1,Cloudy/sunrise
May27-28,5725,1,Cloudy/sunrise
May27-28,5730,1,Cloudy/sunrise
May27-28,5735,1,Cloudy/sunrise
May27-28,5740,1,Cloudy/sunrise
May27-28,5745,1,Cloudy/sunrise
May27-28,5750,1,Cloudy/sunrise
May27-28,5755,1,Cloudy/sunrise
May27-28,5760,1,Cloudy/sunrise
May27-28,5765,1,Cloudy/sunrise
May27-28,5770,1,Cloudy/sunrise
May27-28,5775,1,Cloudy/sunrise
May27-28,5780,1,Cloudy/sunrise
May27-28,5785,1,Cloudy/sunrise
May27-28,5790,1,Cloudy/sunrise
May27-28,5795,1,Cloudy/sunrise
May27-28,5800,1,Cloudy/sunrise
May27-28,5805,1,Cloudy/sunrise
May27-28,5810,1,Cloudy/sunrise
May27-28,5815,1,Cloudy/sunrise
May27-28,5820,1,Cloudy/sunrise
May27-28,5825,1,Cloudy/sunrise
May27-28,5830,1,Cloudy/sunrise
May27-28,5835,1,Cloudy/sunrise
May27-28,5840,1,Cloudy/sunrise
May27-28,5845,1,Cloudy/sunrise
May27-28,5850,1,Cloudy/sunrise
May27-28,5855,1,Cloudy/sunrise
May27-28,5860,1,Cloudy/sunrise
May27-28,5865,1,Cloudy/sunrise
May27-28,5870,1,Cloudy/sunrise
May27-28,5875,1,Cloudy/sunrise
May27-28,5880,1,Cloudy/sunrise
May27-28,5885,1,Cloudy/sunrise
May27-28,5890,1,Cloudy/sunrise
May27-28,5895,1,Cloudy/sunrise
May27-28,5900,1,Cloudy/sunrise
May27-28,5905,1,Cloudy/sunrise
May27-28,5910,1,Cloudy/sunrise
May27-28,5915,1,Cloudy/sunrise
May27-28,5920,1,Cloudy/sunrise
May27-28,5925,1,Cloudy/sunrise
May27-28,5930,1,Cloudy/sunrise
May27-28,5935,1,Cloudy/sunrise
May27-28,5940,1,Cloudy/sunrise
May27-28,5945,1,Cloudy/sunrise
May27-28,5950,1,Cloudy/sunrise
May27-28,5955,1,Cloudy/sunrise
May27-28,5960,1,Cloudy/sunrise
May27-28,5965,1,Cloudy/sunrise
May27-28,5970,1,Cloudy/sunrise
May27-28,5975,1,Cloudy/sunrise
May27-28,5980,1,Cloudy/sunrise
May27-28,5985,1,Cloudy/sunrise
Jun23-24,1,1,Sunrise/Snow
Jun23-24,5,1,Sunrise/Snow
Jun23-24,10,1,Sunrise/Snow
Jun23-24,15,1,Sunrise/Snow
Jun23-24,20,1,Sunrise/Snow
Jun23-24,25,1,Sunrise/Snow
Jun23-24,30,1,Sunrise/Snow
Jun23-24,35,1,Sunrise/Snow
Jun23-24,40,1,Sunrise/Snow
Jun23-24,45,1,Sunrise/Snow
Jun23-24,50,1,Sunrise/Snow
Jun23-24,55,1,Sunrise/Snow
Jun23-24,60,1,Sunrise/Snow
Jun23-24,65,1,Sunrise/Snow
Jun23-24,70,1,Sunrise/Snow
Jun23-24,75,1,Sunrise/Snow
Jun23-24,80,1,Sunrise/Snow
Jun23-24,85,1,Sunrise/Snow
Jun23-24,90,1,Sunrise/Snow
Jun23-24,95,1,Sunrise/Snow
Jun23-24,100,1,Sunrise/Snow
Jun23-24,105,1,Sunrise/Snow
Jun23-24,110,1,Sunrise/Snow
Jun23-24,115,1,Sunrise/Snow
Jun23-24,120,1,Sunrise/Snow
Jun23-24,125,1,Sunrise/Snow
Jun23-24,130,1,Sunrise/Snow
Jun23-24,135,1,Sunrise/Snow
Jun23-24,140,1,Sunrise/Snow
Jun23-24,145,1,Sunrise/Snow
Jun23-24,150,1,Sunrise/Snow
Jun23-24,155,1,Sunrise/Snow
Jun23-24,160,1,Sunrise/Snow
Jun23-24,165,1,Sunrise/Snow
Jun23-24,170,1,Sunrise/Snow
Jun23-24,175,1,Sunrise/Snow
Jun23-24,180,1,Sunrise/Snow
Jun23-24,185,1,Sunrise/Snow
Jun23-24,190,1,Sunrise/Snow
Jun23-24,195,1,Sunrise/Snow
Jun23-24,200,1,Sunrise/Snow
Jun23-24,205,1,Sunrise/Snow
Jun23-24,210,1,Sunrise/Snow
Jun23-24,215,1,Sunrise/Snow
Jun23-24,220,1,Sunrise/Snow
Jun23-24,225,1,Sunrise/Snow
Jun23-24,230,1,Sunrise/Snow
Jun23-24,235,1,Sunrise/Snow
Jun23-24,240,1,Sunrise/Snow
Jun23-24,245,1,Sunrise/Snow
Jun23-24,250,1,Sunrise/Snow
Jun23-24,255,1,Sunrise/Snow
Jun23-24,260,1,Sunrise/Snow
Jun23-24,265,1,Sunrise/Snow
Jun23-24,270,1,Sunrise/Snow
Jun23-24,275,1,Sunrise/Snow
Jun23-24,280,1,Sunrise/Snow
Jun23-24,285,1,Sunrise/Snow
Jun23-24,290,1,Sunrise/Snow
Jun23-24,295,1,Sunrise/Snow
Jun23-24,300,1,Sunrise/Snow
Jun23-24,305,1,Sunrise/Snow
Jun23-24,310,1,Sunrise/Snow
Jun23-24,315,1,Sunrise/Snow
Jun23-24,320,1,Sunrise/Snow
Jun23-24,325,1,Sunrise/Snow
Jun23-24,330,1,Sunrise/Snow
Jun23-24,335,1,Sunrise/Snow
Jun23-24,340,1,Sunrise/Snow
Jun23-24,345,1,Sunrise/Snow
Jun23-24,350,1,Sunrise/Snow
Jun23-24,355,1,Sunrise/Snow
Jun23-24,360,1,Sunrise/Snow
Jun23-24,365,1,Sunrise/Snow
Jun23-24,370,1,Sunrise/Snow
Jun23-24,375,1,Sunrise/Snow
Jun23-24,380,1,Sunrise/Snow
Jun23-24,385,1,Sunrise/Snow
Jun23-24,390,1,Sunrise/Snow
Jun23-24,395,1,Sunrise/Snow
Jun23-24,400,1,Sunrise/Snow
Jun23-24,405,1,Sunrise/Snow
Jun23-24,410,1,Sunrise/Snow
Jun23-24,415,1,Sunrise/Snow
Jun23-24,420,1,Sunrise/Snow
Jun23-24,425,1,Sunrise/Snow
Jun23-24,430,1,Sunrise/Snow
Jun23-24,435,1,Sunrise/Snow
Jun23-24,440,1,Sunrise/Snow
Jun23-24,445,1,Sunrise/Snow
Jun23-24,450,1,Sunrise/Snow
Jun23-24,455,1,Sunrise/Snow
Jun23-24,460,1,Sunrise/Snow
Jun23-24,465,1,Sunrise/Snow
Jun23-24,470,1,Sunrise/Snow
Jun23-24,475,1,Sunrise/Snow
Jun23-24,480,1,Sunrise/Snow
Jun23-24,485,1,Sunrise/Snow
Jun23-24,490,1,Sunrise/Snow
Jun23-24,495,1,Sunrise/Snow
Jun23-24,500,1,Sunrise/Snow
Jun23-24,505,1,Sunrise/Snow
Jun23-24,510,1,Sunrise/Snow
Jun23-24,515,1,Sunrise/Snow
Jun23-24,520,1,Sunrise/Snow
Jun23-24,525,1,Sunrise/Snow
Jun23-24,530,1,Sunrise/Snow
Jun23-24,535,1,Sunrise/Snow
Jun23-24,540,1,Sunrise/Snow
Jun23-24,545,1,Sunrise/Snow
Jun23-24,550,1,Sunrise/Snow
Jun23-24,555,1,Sunrise/Snow
Jun23-24,560,1,Sunrise/Snow
Jun23-24,565,1,Sunrise/Snow
Jun23-24,570,1,Sunrise/Snow
Jun23-24,575,1,Sunrise/Snow
Jun23-24,580,1,Sunrise/Snow
Jun23-24,585,1,Sunrise/Snow
Jun23-24,590,1,Sunrise/Snow
Jun23-24,595,1,Sunrise/Snow
Jun23-24,600,1,Sunrise/Snow
Jun23-24,605,1,Sunrise/Snow
Jun23-24,610,1,Sunrise/Snow
Jun23-24,615,1,Sunrise/Snow
Jun23-24,620,1,Sunrise/Snow
Jun23-24,625,1,Sunrise/Snow
Jun23-24,630,1,Sunrise/Snow
Jun23-24,635,1,Sunrise/Snow
Jun23-24,640,1,Sunrise/Snow
Jun23-24,645,1,Sunrise/Snow
Jun23-24,650,1,Sunrise/Snow
Jun23-24,655,1,Sunrise/Snow
Jun23-24,660,1,Sunrise/Snow
Jun23-24,665,1,Sunrise/Snow
Jun23-24,670,1,Sunrise/Snow
Jun23-24,675,1,Sunrise/Snow
Jun23-24,680,1,Sunrise/Snow
Jun23-24,685,1,Sunrise/Snow
Jun23-24,690,1,Sunrise/Snow
Jun23-24,695,1,Sunrise/Snow
Jun23-24,700,1,Sunrise/Snow
Jun23-24,705,1,Sunrise/Snow
Jun23-24,710,1,Sunrise/Snow
Jun23-24,715,1,Sunrise/Snow
Jun23-24,720,1,Sunrise/Snow
Jun23-24,725,1,Sunrise/Snow
Jun23-24,730,1,Sunrise/Snow
Jun23-24,735,1,Sunrise/Snow
Jun23-24,740,1,Sunrise/Snow
Jun23-24,745,1,Sunrise/Snow
Jun23-24,750,1,Sunrise/Snow
Jun23-24,755,1,Sunrise/Snow
Jun23-24,760,1,Sunrise/Snow
Jun23-24,765,1,Sunrise/Snow
Jun23-24,770,1,Sunrise/Snow
Jun23-24,775,1,Sunrise/Snow
Jun23-24,780,1,Sunrise/Snow
Jun23-24,785,1,Sunrise/Snow
Jun23-24,790,1,Sunrise/Snow
Jun23-24,795,1,Sunrise/Snow
Jun23-24,800,1,Sunrise/Snow
Jun23-24,805,1,Sunrise/Snow
Jun23-24,810,1,Sunrise/Snow
Jun23-24,815,1,Sunrise/Snow
Jun23-24,820,1,Sunrise/Snow
Jun23-24,825,1,Sunrise/Snow
Jun23-24,830,1,Sunrise/Snow
Jun23-24,835,1,Sunrise/Snow
Jun23-24,840,1,Sunrise/Snow
Jun23-24,845,1,Sunrise/Snow
Jun23-24,850,1,Sunrise/Snow
Jun23-24,855,1,Sunrise/Snow
Jun23-24,860,1,Sunrise/Snow
Jun23-24,865,1,Sunrise/Snow
Jun23-24,870,1,Sunrise/Snow
Jun23-24,875,1,Sunrise/Snow
Jun23-24,880,1,Sunrise/Snow
Jun23-24,885,1,Sunrise/Snow
Jun23-24,890,1,Sunrise/Snow
Jun23-24,895,1,Sunrise/Snow
Jun23-24,900,1,Sunrise/Snow
Jun23-24,905,1,Sunrise/Snow
Jun23-24,910,1,Sunrise/Snow
Jun23-24,915,1,Sunrise/Snow
Jun23-24,920,1,Sunrise/Snow
Jun23-24,925,1,Sunrise/Snow
Jun23-24,930,1,Sunrise/Snow
Jun23-24,935,1,Sunrise/Snow
Jun23-24,940,1,Sunrise/Snow
Jun23-24,945,1,Sunrise/Snow
Jun23-24,950,1,Sunrise/Snow
Jun23-24,955,1,Sunrise/Snow
Jun23-24,960,1,Sunrise/Snow
Jun23-24,965,1,Sunrise/Snow
Jun23-24,970,1,Sunrise/Snow
Jun23-24,975,1,Sunrise/Snow
Jun23-24,980,1,Sunrise/Snow
Jun23-24,985,1,Sunrise/Snow
Jun23-24,990,1,Sunrise/Snow
Jun23-24,995,1,Sunrise/Snow
Jun23-24,1000,1,Sunrise/Snow
Jun23-24,1005,1,Sunrise/Snow
Jun23-24,1010,1,Sunrise/Snow
Jun23-24,1015,1,Sunrise/Snow
Jun23-24,1020,1,Sunrise/Snow
Jun23-24,1025,1,Sunrise/Snow
Jun23-24,1030,1,Sunrise/Snow
Jun23-24,1035,1,Sunrise/Snow
Jun23-24,1040,1,Sunrise/Snow
Jun23-24,1045,1,Sunrise/Snow
Jun23-24,1050,1,Sunrise/Snow
Jun23-24,1055,1,Sunrise/Snow
Jun23-24,1060,1,Sunrise/Snow
Jun23-24,1065,1,Sunrise/Snow
Jun23-24,1070,1,Sunrise/Snow
Jun23-24,1075,1,Sunrise/Snow
Jun23-24,1080,1,Sunrise/Snow
Jun23-24,1085,1,Sunrise/Snow
Jun23-24,1090,1,Sunrise/Snow
Jun23-24,1095,1,Sunrise/Snow
Jun23-24,1100,1,Sunrise/Snow
Jun23-24,1105,1,Sunrise/Snow
Jun23-24,1110,1,Sunrise/Snow
Jun23-24,1115,1,Sunrise/Snow
Jun23-24,1120,1,Sunrise/Snow
Jun23-24,1125,1,Sunrise/Snow
Jun23-24,1130,1,Sunrise/Snow
Jun23-24,1135,1,Sunrise/Snow
Jun23-24,1140,1,Sunrise/Snow
Jun23-24,1145,1,Sunrise/Snow
Jun23-24,1150,1,Sunrise/Snow
Jun23-24,1155,1,Sunrise/Snow
Jun23-24,1160,1,Sunrise/Snow
Jun23-24,1165,1,Sunrise/Snow
Jun23-24,1170,1,Sunrise/Snow
Jun23-24,1175,1,Sunrise/Snow
Jun23-24,1180,1,Sunrise/Snow
Jun23-24,1185,1,Sunrise/Snow
Jun23-24,1190,1,Sunrise/Snow
Jun23-24,1195,1,Sunrise/Snow
Jun23-24,1200,1,Sunrise/Snow
Jun23-24,1205,1,Sunrise/Snow
Jun23-24,1210,1,Sunrise/Snow
Jun23-24,1215,1,Sunrise/Snow
Jun23-24,1220,1,Sunrise/Snow
Jun23-24,1225,1,Sunrise/Snow
Jun23-24,1230,1,Sunrise/Snow
Jun23-24,1235,1,Sunrise/Snow
Jun23-24,1240,1,Sunrise/Snow
Jun23-24,1245,1,Sunrise/Snow
Jun23-24,1250,1,Sunrise/Snow
Jun23-24,1255,1,Sunrise/Snow
Jun23-24,1260,1,Sunrise/Snow
Jun23-24,1265,1,Sunrise/Snow
Jun23-24,1270,1,Sunrise/Snow
Jun23-24,1275,1,Sunrise/Snow
Jun23-24,1280,1,Sunrise/Snow
Jun23-24,1285,1,Sunrise/Snow
Jun23-24,1290,1,Sunrise/Snow
Jun23-24,1295,1,Sunrise/Snow
Jun23-24,1300,1,Sunrise/Snow
Jun23-24,1305,1,Sunrise/Snow
Jun23-24,1310,1,Sunrise/Snow
Jun23-24,1315,1,Sunrise/Snow
Jun23-24,1320,1,Sunrise/Snow
Jun23-24,1325,1,Sunrise/Snow
Jun23-24,1330,1,Sunrise/Snow
Jun23-24,1335,1,Sunrise/Snow
Jun23-24,1340,1,Sunrise/Snow
Jun23-24,1345,1,Sunrise/Snow
Jun23-24,1350,1,Sunrise/Snow
Jun23-24,1355,1,Sunrise/Snow
Jun23-24,1360,1,Sunrise/Snow
Jun23-24,1365,1,Sunrise/Snow
Jun23-24,1370,1,Sunrise/Snow
Jun23-24,1375,1,Sunrise/Snow
Jun23-24,1380,1,Sunrise/Snow
Jun23-24,1385,1,Sunrise/Snow
Jun23-24,1390,1,Sunrise/Snow
Jun23-24,1395,1,Sunrise/Snow
Jun23-24,1400,1,Sunrise/Snow
Jun23-24,1405,1,Sunrise/Snow
Jun23-24,1410,1,Sunrise/Snow
Jun23-24,1415,1,Sunrise/Snow
Jun23-24,1420,1,Sunrise/Snow
Jun23-24,1425,1,Sunrise/Snow
Jun23-24,1430,1,Sunrise/Snow
Jun23-24,1435,1,Sunrise/Snow
Jun23-24,1440,1,Sunrise/Snow
Jun23-24,1445,1,Sunrise/Snow
Jun23-24,1450,1,Sunrise/Snow
Jun23-24,1455,1,Sunrise/Snow
Jun23-24,1460,1,Sunrise/Snow
Jun23-24,1465,1,Sunrise/Snow
Jun23-24,1470,1,Sunrise/Snow
Jun23-24,1475,1,Sunrise/Snow
Jun23-24,1480,1,Sunrise/Snow
Jun23-24,1485,1,Sunrise/Snow
Jun23-24,1490,1,Sunrise/Snow
Jun23-24,1495,1,Sunrise/Snow
Jun23-24,1500,1,Sunrise/Snow
Jun23-24,1505,1,Sunrise/Snow
Jun23-24,1510,1,Sunrise/Snow
Jun23-24,1515,1,Sunrise/Snow
Jun23-24,1520,1,Sunrise/Snow
Jun23-24,1525,1,Sunrise/Snow
Jun23-24,1530,1,Sunrise/Snow
Jun23-24,1535,1,Sunrise/Snow
Jun23-24,1540,1,Sunrise/Snow
Jun23-24,1545,1,Sunrise/Snow
Jun23-24,1550,1,Sunrise/Snow
Jun23-24,1555,1,Sunrise/Snow
Jun23-24,1560,1,Sunrise/Snow
Jun23-24,1565,1,Sunrise/Snow
Jun23-24,1570,1,Sunrise/Snow
Jun23-24,1575,1,Sunrise/Snow
Jun23-24,1580,1,Sunrise/Snow
Jun23-24,1585,1,Sunrise/Snow
Jun23-24,1590,1,Sunrise/Snow
Jun23-24,1595,1,Sunrise/Snow
Jun23-24,1600,1,Sunrise/Snow
Jun23-24,1605,1,Sunrise/Snow
Jun23-24,1610,1,Sunrise/Snow
Jun23-24,1615,1,Sunrise/Snow
Jun23-24,1620,1,Sunrise/Snow
Jun23-24,1625,1,Sunrise/Snow
Jun23-24,1630,1,Sunrise/Snow
Jun23-24,1635,1,Sunrise/Snow
Jun23-24,1640,1,Sunrise/Snow
Jun23-24,1645,1,Sunrise/Snow
Jun23-24,1650,1,Sunrise/Snow
Jun23-24,1655,1,Sunrise/Snow
Jun23-24,1660,1,Sunrise/Snow
Jun23-24,1665,1,Sunrise/Snow
Jun23-24,1670,1,Sunrise/Snow
Jun23-24,1675,1,Sunrise/Snow
Jun23-24,1680,1,Sunrise/Snow
Jun23-24,1685,1,Sunrise/Snow
Jun23-24,1690,1,Sunrise/Snow
Jun23-24,1695,1,Sunrise/Snow
Jun23-24,1700,1,Sunrise/Snow
Jun23-24,1705,1,Sunrise/Snow
Jun23-24,1710,1,Sunrise/Snow
Jun23-24,1715,1,Sunrise/Snow
Jun23-24,1720,1,Sunrise/Snow
Jun23-24,1725,1,Sunrise/Snow
Jun23-24,1730,1,Sunrise/Snow
Jun23-24,1735,1,Sunrise/Snow
Jun23-24,1740,1,Sunrise/Snow
Jun23-24,1745,1,Sunrise/Snow
Jun23-24,1750,1,Sunrise/Snow
Jun23-24,1755,1,Sunrise/Snow
Jun23-24,1760,1,Sunrise/Snow
Jun23-24,1765,1,Sunrise/Snow
Jun23-24,1770,1,Sunrise/Snow
Jun23-24,1775,1,Sunrise/Snow
Jun23-24,1780,1,Sunrise/Snow
Jun23-24,1785,1,Sunrise/Snow
Jun23-24,1790,1,Sunrise/Snow
Jun23-24,1795,1,Sunrise/Snow
Jun23-24,1800,1,Sunrise/Snow
Jun23-24,1805,1,Sunrise/Snow
Jun23-24,1810,1,Sunrise/Snow
Jun23-24,1815,1,Sunrise/Snow
Jun23-24,1820,1,Sunrise/Snow
Jun23-24,1825,1,Sunrise/Snow
Jun23-24,1830,1,Sunrise/Snow
Jun23-24,1835,1,Sunrise/Snow
Jun23-24,1840,1,Sunrise/Snow
Jun23-24,1845,1,Sunrise/Snow
Jun23-24,1850,1,Sunrise/Snow
Jun23-24,1855,1,Sunrise/Snow
Jun23-24,1860,1,Sunrise/Snow
Jun23-24,1865,1,Sunrise/Snow
Jun23-24,1870,1,Sunrise/Snow
Jun23-24,1875,1,Sunrise/Snow
Jun23-24,1880,1,Sunrise/Snow
Jun23-24,1885,1,Sunrise/Snow
Jun23-24,1890,1,Sunrise/Snow
Jun23-24,1895,1,Sunrise/Snow
Jun23-24,1900,1,Sunrise/Snow
Jun23-24,1905,1,Sunrise/Snow
Jun23-24,1910,1,Sunrise/Snow
Jun23-24,1915,1,Sunrise/Snow
Jun23-24,1920,1,Sunrise/Snow
Jun23-24,1925,1,Sunrise/Snow
Jun23-24,1930,1,Sunrise/Snow
Jun23-24,1935,1,Sunrise/Snow
Jun23-24,1940,1,Sunrise/Snow
Jun23-24,1945,1,Sunrise/Snow
Jun23-24,1950,1,Sunrise/Snow
Jun23-24,1955,1,Sunrise/Snow
Jun23-24,1960,1,Sunrise/Snow
Jun23-24,1965,1,Sunrise/Snow
Jun23-24,1970,1,Sunrise/Snow
Jun23-24,1975,1,Sunrise/Snow
Jun23-24,1980,1,Sunrise/Snow
Jun23-24,1985,1,Sunrise/Snow
Jun23-24,1990,1,Sunrise/Snow
Jun23-24,1995,1,Sunrise/Snow
Jun23-24,2000,1,Sunrise/Snow
Jun23-24,2005,1,Sunrise/Snow
Jun23-24,2010,1,Sunrise/Snow
Jun23-24,2015,1,Sunrise/Snow
Jun23-24,2020,1,Sunrise/Snow
Jun23-24,2025,1,Sunrise/Snow
Jun23-24,2030,1,Sunrise/Snow
Jun23-24,2035,1,Sunrise/Snow
Jun23-24,2040,1,Sunrise/Snow
Jun23-24,2045,1,Sunrise/Snow
Jun23-24,2050,1,Sunrise/Snow
Jun23-24,2055,1,Sunrise/Snow
Jun23-24,2060,1,Sunrise/Snow
Jun23-24,2065,1,Sunrise/Snow
Jun23-24,2070,1,Sunrise/Snow
Jun23-24,2075,1,Sunrise/Snow
Jun23-24,2080,1,Sunrise/Snow
Jun23-24,2085,1,Sunrise/Snow
Jun23-24,2090,1,Sunrise/Snow
Jun23-24,2095,1,Sunrise/Snow
Jun23-24,2100,1,Sunrise/Snow
Jun23-24,2105,1,Sunrise/Snow
Jun23-24,2110,1,Sunrise/Snow
Jun23-24,2115,1,Sunrise/Snow
Jun23-24,2120,1,Sunrise/Snow
Jun23-24,2125,1,Sunrise/Snow
Jun23-24,2130,1,Sunrise/Snow
Jun23-24,2135,1,Sunrise/Snow
Jun23-24,2140,1,Sunrise/Snow
Jun23-24,2145,1,Sunrise/Snow
Jun23-24,2150,1,Sunrise/Snow
Jun23-24,2155,1,Sunrise/Snow
Jun23-24,2160,1,Sunrise/Snow
Jun23-24,2165,1,Sunrise/Snow
Jun23-24,2170,1,Sunrise/Snow
Jun23-24,2175,1,Sunrise/Snow
Jun23-24,2180,1,Sunrise/Snow
Jun23-24,2185,1,Sunrise/Snow
Jun23-24,2190,1,Sunrise/Snow
Jun23-24,2195,1,Sunrise/Snow
Jun23-24,2200,1,Sunrise/Snow
Jun23-24,2205,1,Sunrise/Snow
Jun23-24,2210,1,Sunrise/Snow
Jun23-24,2215,1,Sunrise/Snow
Jun23-24,2220,1,Sunrise/Snow
Jun23-24,2225,1,Sunrise/Snow
Jun23-24,2230,1,Sunrise/Snow
Jun23-24,2235,1,Sunrise/Snow
Jun23-24,2240,1,Sunrise/Snow
Jun23-24,2245,1,Sunrise/Snow
Jun23-24,2250,1,Sunrise/Snow
Jun23-24,2255,1,Sunrise/Snow
Jun23-24,2260,1,Sunrise/Snow
Jun23-24,2265,1,Sunrise/Snow
Jun23-24,2270,1,Sunrise/Snow
Jun23-24,2275,1,Sunrise/Snow
Jun23-24,2280,1,Sunrise/Snow
Jun23-24,2285,1,Sunrise/Snow
Jun23-24,2290,1,Sunrise/Snow
Jun23-24,2295,1,Sunrise/Snow
Jun23-24,2300,1,Sunrise/Snow
Jun23-24,4635,1,Cloud
Jun23-24,4640,1,Cloud
Jun23-24,4645,1,Cloud
Jun23-24,4650,1,Cloud
Jun23-24,4655,1,Cloud
Jun23-24,4660,1,Cloud
Jun23-24,4665,1,Cloud
Jun23-24,4670,1,Cloud
Jun23-24,4675,1,Cloud
Jun23-24,4680,1,Cloud
Jun23-24,4685,1,Cloud
Jun23-24,4690,1,Cloud
Jun23-24,4695,1,Cloud
Jun23-24,4700,1,Cloud
Jun23-24,4705,1,Cloud
Jun23-24,4710,1,Cloud
Jun23-24,4715,1,Cloud
Jun23-24,4720,1,Cloud
Jun23-24,4725,1,Cloud
Jun23-24,4730,1,Cloud
Jun23-24,4735,1,Cloud
Jun23-24,4740,1,Cloud
Jun23-24,4745,1,Cloud
Jun23-24,4750,1,Cloud
Jun23-24,4755,1,Cloud
Jun23-24,4760,1,Cloud
Jun23-24,4765,1,Cloud
Jun23-24,4770,1,Cloud
Jun23-24,4775,1,Cloud
Jun23-24,4780,1,Cloud
Jun23-24,4785,1,Cloud
Jun23-24,4790,1,Cloud
Jun23-24,4795,1,Cloud
Jun23-24,4800,1,Cloud
Jun23-24,4805,1,Cloud
Jun23-24,4810,1,Cloud
Jun23-24,4815,1,Cloud
Jun23-24,4820,1,Cloud
Jun23-24,4825,1,Cloud
Jun23-24,4830,1,Cloud
Jun23-24,4835,1,Cloud
Jun23-24,4840,1,Cloud
Jun23-24,4845,1,Cloud
Jun23-24,4850,1,Cloud
Jun23-24,4855,1,Cloud
Jun23-24,4860,1,Cloud
Jun23-24,4865,1,Cloud
Jun23-24,4870,1,Cloud
Jun23-24,4875,1,Cloud
Jun23-24,4880,1,Cloud
Jun23-24,4885,1,Cloud
Jun23-24,4890,1,Cloud
Jun23-24,4895,1,Cloud
Jun23-24,4900,1,Cloud
Jun23-24,4905,1,Cloud
Jun23-24,4910,1,Cloud
Jun23-24,5245,0,Clear
Jun23-24,5250,0,Clear
